address,zipcode,type,status,other_status,price,zestimate,festimate,rent_zestimate,beds,baths,area,year,price_reduction,price_increase,days_on_zillow,extra_info,extra_info_type,zpid,id,link
"8241 Laurel Canyon Blvd, North Hollywood, CA 91605",91605,SINGLE_FAMILY,FOR_SALE,House for sale,715000.0,743200,,3074,4,2.0,2022,,"$34,000 (Dec 1)",-34000,-1,"$34,000 (Dec 1)",PRICE_REDUCTION,19999543,19999543,https://www.zillow.com/homedetails/8241-Laurel-Canyon-Blvd-North-Hollywood-CA-91605/19999543_zpid/
"8709 Baring Cross St, Los Angeles, CA 90044",90044,SINGLE_FAMILY,FOR_SALE,House for sale,655000.0,664703,,2877,3,2.0,1206,,,,-1,60 days on Zillow,DAYS_ON,20951188,20951188,https://www.zillow.com/homedetails/8709-Baring-Cross-St-Los-Angeles-CA-90044/20951188_zpid/
"6855 Hinds Ave, North Hollywood, CA 91605",91605,SINGLE_FAMILY,FOR_SALE,House for sale,1350000.0,1392631,,6999,5,4.0,2678,,,,-1,60 days on Zillow,DAYS_ON,20003806,20003806,https://www.zillow.com/homedetails/6855-Hinds-Ave-North-Hollywood-CA-91605/20003806_zpid/
"7614 Whitsett Ave, North Hollywood, CA 91605",91605,SINGLE_FAMILY,FOR_SALE,House for sale,939900.0,974500,,3658,4,3.0,1802,,"$40,000 (Dec 12)",-40000,-1,"$40,000 (Dec 12)",PRICE_REDUCTION,19998037,19998037,https://www.zillow.com/homedetails/7614-Whitsett-Ave-North-Hollywood-CA-91605/19998037_zpid/
"11339 Pearl St, Los Angeles, CA 90064",90064,TOWNHOUSE,FOR_SALE,New construction,1599000.0,1603099,,7994,4,5.0,2400,,"$100,000 (Dec 3)",-100000,-1,60 days on Zillow,DAYS_ON,2069733430,2069733430,https://www.zillow.com/homedetails/11339-Pearl-St-Los-Angeles-CA-90064/2069733430_zpid/
"6725 W Hepburn Way, Los Angeles, CA 90038",90038,SINGLE_FAMILY,FOR_SALE,House for sale,1299000.0,1299003,,7139,3,4.0,2225,,"$100,000 (Nov 6)",-100000,-1,3D Tour,3D_HOME,135726024,135726024,https://www.zillow.com/homedetails/6725-W-Hepburn-Way-Los-Angeles-CA-90038/135726024_zpid/
"10603 Tujunga Canyon Blvd, Tujunga, CA 91042",91042,SINGLE_FAMILY,FOR_SALE,House for sale,1099500.0,921000,,5150,4,3.0,2344,,,,-1,61 days on Zillow,DAYS_ON,20095088,20095088,https://www.zillow.com/homedetails/10603-Tujunga-Canyon-Blvd-Tujunga-CA-91042/20095088_zpid/
"2051 W 85th St, Los Angeles, CA 90047",90047,SINGLE_FAMILY,FOR_SALE,House for sale,899000.0,852800,,3128,3,2.0,1512,,,,-1,61 days on Zillow,DAYS_ON,20949249,20949249,https://www.zillow.com/homedetails/2051-W-85th-St-Los-Angeles-CA-90047/20949249_zpid/
"2706 Cincinnati St, Los Angeles, CA 90033",90033,SINGLE_FAMILY,FOR_SALE,House for sale,670000.0,673800,,3058,4,2.0,1774,,,20000,-1,61 days on Zillow,DAYS_ON,20630402,20630402,https://www.zillow.com/homedetails/2706-Cincinnati-St-Los-Angeles-CA-90033/20630402_zpid/
"4000 Ingraham St, Los Angeles, CA 90005",90005,SINGLE_FAMILY,FOR_SALE,House for sale,1700000.0,1716100,,5540,5,3.0,2844,,,,-1,61 days on Zillow,DAYS_ON,20611706,20611706,https://www.zillow.com/homedetails/4000-Ingraham-St-Los-Angeles-CA-90005/20611706_zpid/
"19140 Welby Way, Reseda, CA 91335",91335,SINGLE_FAMILY,FOR_SALE,House for sale,699000.0,726000,,3214,2,2.0,1016,,,,-1,61 days on Zillow,DAYS_ON,19922374,19922374,https://www.zillow.com/homedetails/19140-Welby-Way-Reseda-CA-91335/19922374_zpid/
"8353 Sunset View Dr, Los Angeles, CA 90069",90069,SINGLE_FAMILY,FOR_SALE,House for sale,1999999.0,2051024,,7562,3,2.0,1495,,"$350,001 (Nov 15)",-350001,-1,"$350,001 (Nov 15)",PRICE_REDUCTION,20798059,20798059,https://www.zillow.com/homedetails/8353-Sunset-View-Dr-Los-Angeles-CA-90069/20798059_zpid/
"1630 S Crest Dr, Los Angeles, CA 90035",90035,SINGLE_FAMILY,FOR_SALE,House for sale,1988000.0,2031488,,5889,3,2.0,2176,,,98000,-1,62 days on Zillow,DAYS_ON,20492565,20492565,https://www.zillow.com/homedetails/1630-S-Crest-Dr-Los-Angeles-CA-90035/20492565_zpid/
"1803 W 36th Pl, Los Angeles, CA 90018",90018,SINGLE_FAMILY,FOR_SALE,House for sale,844000.0,844844,,3276,3,2.0,1106,,,,-1,62 days on Zillow,DAYS_ON,20584673,20584673,https://www.zillow.com/homedetails/1803-W-36th-Pl-Los-Angeles-CA-90018/20584673_zpid/
"22726 Eccles St, Canoga Park, CA 91304",91304,SINGLE_FAMILY,FOR_SALE,House for sale,1195000.0,1215700,,6335,4,4.0,2630,,"$30,000 (Nov 10)",-30000,-1,"$30,000 (Nov 10)",PRICE_REDUCTION,51575069,51575069,https://www.zillow.com/homedetails/22726-Eccles-St-Canoga-Park-CA-91304/51575069_zpid/
"10869 Farralone Ave, Chatsworth, CA 91311",91311,SINGLE_FAMILY,FOR_SALE,House for sale,1200000.0,1240900,,14703,3,2.0,2151,,,,-1,3D Tour,3D_HOME,20162960,20162960,https://www.zillow.com/homedetails/10869-Farralone-Ave-Chatsworth-CA-91311/20162960_zpid/
"2844 Palmer Dr, Los Angeles, CA 90065",90065,SINGLE_FAMILY,FOR_SALE,House for sale,1198000.0,1251500,,4770,3,3.0,1552,,,,-1,62 days on Zillow,DAYS_ON,20850496,20850496,https://www.zillow.com/homedetails/2844-Palmer-Dr-Los-Angeles-CA-90065/20850496_zpid/
"1345 W 220th St, Torrance, CA 90501",90501,SINGLE_FAMILY,FOR_SALE,House for sale,750000.0,778100,,3997,3,2.0,1953,,,,-1,63 days on Zillow,DAYS_ON,21265517,21265517,https://www.zillow.com/homedetails/1345-W-220th-St-Torrance-CA-90501/21265517_zpid/
"1655 Sargent Ct, Los Angeles, CA 90026",90026,SINGLE_FAMILY,FOR_SALE,House for sale,1399000.0,1399007,,5499,3,3.0,1720,,,,-1,Open: Sun. 1-4pm,OPEN_HOUSE,2067791099,2067791099,https://www.zillow.com/homedetails/1655-Sargent-Ct-Los-Angeles-CA-90026/2067791099_zpid/
"1663 Sargent Ct, Los Angeles, CA 90026",90026,SINGLE_FAMILY,FOR_SALE,House for sale,1599000.0,1599009,,5999,3,3.0,2400,,,,-1,Open: Sun. 1-4pm,OPEN_HOUSE,2067791098,2067791098,https://www.zillow.com/homedetails/1663-Sargent-Ct-Los-Angeles-CA-90026/2067791098_zpid/
"10026 Forbes Ave, North Hills, CA 91343",91343,SINGLE_FAMILY,FOR_SALE,House for sale,939000.0,,,,4,2.0,1874,,,,-1,64 days on Zillow,DAYS_ON,20148636,20148636,https://www.zillow.com/homedetails/10026-Forbes-Ave-North-Hills-CA-91343/20148636_zpid/
"220 W 49th St, Los Angeles, CA 90037",90037,SINGLE_FAMILY,FOR_SALE,House for sale,700000.0,701123,,3200,3,2.0,1802,,,,-1,65 days on Zillow,DAYS_ON,20617592,20617592,https://www.zillow.com/homedetails/220-W-49th-St-Los-Angeles-CA-90037/20617592_zpid/
"1806 N Beverly Glen Blvd, Los Angeles, CA 90077",90077,SINGLE_FAMILY,FOR_SALE,House for sale,1800000.0,1813718,,11499,3,4.0,2440,,,,-1,65 days on Zillow,DAYS_ON,20529966,20529966,https://www.zillow.com/homedetails/1806-N-Beverly-Glen-Blvd-Los-Angeles-CA-90077/20529966_zpid/
"2181-2183 W 29th St, Los Angeles, CA 90018",90018,SINGLE_FAMILY,FOR_SALE,House for sale,1150000.0,,,,4,3.0,1900,,,,-1,65 days on Zillow,DAYS_ON,2067056232,2067056232,https://www.zillow.com/homedetails/2181-2183-W-29th-St-Los-Angeles-CA-90018/2067056232_zpid/
"3200 W 75th St, Los Angeles, CA 90043",90043,SINGLE_FAMILY,FOR_SALE,House for sale,925000.0,938300,,3349,3,2.0,1651,,"$74,990 (Nov 4)",-74990,-1,3D Tour,3D_HOME,20330600,20330600,https://www.zillow.com/homedetails/3200-W-75th-St-Los-Angeles-CA-90043/20330600_zpid/
"854 Warren Ave, Venice, CA 90291",90291,SINGLE_FAMILY,FOR_SALE,House for sale,1499000.0,1593900,,5175,4,4.0,2418,,"$100,000 (Nov 22)",-100000,-1,"$100,000 (Nov 22)",PRICE_REDUCTION,20453514,20453514,https://www.zillow.com/homedetails/854-Warren-Ave-Venice-CA-90291/20453514_zpid/
"1910 Rodney Dr APT 8, Los Angeles, CA 90027",90027,TOWNHOUSE,FOR_SALE,Townhouse for sale,899000.0,900700,,3599,2,3.0,1190,,,,-1,65 days on Zillow,DAYS_ON,20810540,20810540,https://www.zillow.com/homedetails/1910-Rodney-Dr-APT-8-Los-Angeles-CA-90027/20810540_zpid/
"7555 Gloria Ave, Van Nuys, CA 91406",91406,SINGLE_FAMILY,FOR_SALE,House for sale,930000.0,946400,,3869,5,3.0,1867,,,95000,-1,65 days on Zillow,DAYS_ON,19954555,19954555,https://www.zillow.com/homedetails/7555-Gloria-Ave-Van-Nuys-CA-91406/19954555_zpid/
"13452 Ebell St, Panorama City, CA 91402",91402,SINGLE_FAMILY,FOR_SALE,House for sale,849950.0,791100,,3850,4,3.0,1924,,,,-1,65 days on Zillow,DAYS_ON,19995504,19995504,https://www.zillow.com/homedetails/13452-Ebell-St-Panorama-City-CA-91402/19995504_zpid/
"1115 N Beverly Glen Blvd, Los Angeles, CA 90077",90077,SINGLE_FAMILY,FOR_SALE,House for sale,1450000.0,1510376,,6455,3,3.0,1482,,"$45,000 (Dec 15)",-45000,-1,"$45,000 (Dec 15)",PRICE_REDUCTION,20529803,20529803,https://www.zillow.com/homedetails/1115-N-Beverly-Glen-Blvd-Los-Angeles-CA-90077/20529803_zpid/
"3202 W 16th Pl, Los Angeles, CA 90019",90019,TOWNHOUSE,FOR_SALE,Townhouse for sale,795000.0,801484,,3755,3,3.0,1355,,,,-1,3D Tour,3D_HOME,20602596,20602596,https://www.zillow.com/homedetails/3202-W-16th-Pl-Los-Angeles-CA-90019/20602596_zpid/
"3204 W 16th Pl, Los Angeles, CA 90019",90019,TOWNHOUSE,FOR_SALE,Townhouse for sale,829000.0,830327,,3769,3,3.0,1355,,"$20,000 (Dec 2)",-20000,-1,3D Tour,3D_HOME,2067812063,2067812063,https://www.zillow.com/homedetails/3204-W-16th-Pl-Los-Angeles-CA-90019/2067812063_zpid/
"3175 Mountain View Ave, Los Angeles, CA 90066",90066,SINGLE_FAMILY,FOR_SALE,House for sale,1795000.0,1812400,,4514,2,2.0,1237,,,,-1,66 days on Zillow,DAYS_ON,20456929,20456929,https://www.zillow.com/homedetails/3175-Mountain-View-Ave-Los-Angeles-CA-90066/20456929_zpid/
"1025 W 65th Pl, Los Angeles, CA 90044",90044,SINGLE_FAMILY,FOR_SALE,House for sale,699900.0,740200,,3399,3,3.0,2087,,,,-1,66 days on Zillow,DAYS_ON,20934549,20934549,https://www.zillow.com/homedetails/1025-W-65th-Pl-Los-Angeles-CA-90044/20934549_zpid/
"8361 Woodlake Ave, Canoga Park, CA 91304",91304,SINGLE_FAMILY,FOR_SALE,House for sale,1375000.0,986300,,3499,6,5.0,2260,,,,-1,66 days on Zillow,DAYS_ON,51575951,51575951,https://www.zillow.com/homedetails/8361-Woodlake-Ave-Canoga-Park-CA-91304/51575951_zpid/
"630 N Westmoreland Ave, Los Angeles, CA 90004",90004,SINGLE_FAMILY,FOR_SALE,House for sale,1669900.0,1122600,,5351,3,2.0,1730,,"$65,100 (Oct 21)",-65100,-1,Video Walkthrough,VIDEO_WALKTHROUGH,20791033,20791033,https://www.zillow.com/homedetails/630-N-Westmoreland-Ave-Los-Angeles-CA-90004/20791033_zpid/
"13934 Polk St, Sylmar, CA 91342",91342,SINGLE_FAMILY,FOR_SALE,House for sale,999999.0,1029000,,3427,2,2.0,1679,,"$199,001 (Nov 12)",-199001,-1,"$199,001 (Nov 12)",PRICE_REDUCTION,20068372,20068372,https://www.zillow.com/homedetails/13934-Polk-St-Sylmar-CA-91342/20068372_zpid/
"3476 2nd Ave, Los Angeles, CA 90018",90018,SINGLE_FAMILY,FOR_SALE,House for sale,800000.0,800400,,3813,3,2.0,1482,,,,-1,67 days on Zillow,DAYS_ON,20584029,20584029,https://www.zillow.com/homedetails/3476-2nd-Ave-Los-Angeles-CA-90018/20584029_zpid/
"2901 Waverly Dr #9, Los Angeles, CA 90039",90039,SINGLE_FAMILY,FOR_SALE,House for sale,1899000.0,1901121,,7495,4,4.0,2844,,,,-1,67 days on Zillow,DAYS_ON,2067836613,2067836613,https://www.zillow.com/homedetails/2901-Waverly-Dr-9-Los-Angeles-CA-90039/2067836613_zpid/
"5732 Wilbur Ave, Tarzana, CA 91356",91356,SINGLE_FAMILY,FOR_SALE,House for sale,1295000.0,1325801,,5994,3,3.0,2317,,"$55,000 (Dec 9)",-55000,-1,"$55,000 (Dec 9)",PRICE_REDUCTION,19933704,19933704,https://www.zillow.com/homedetails/5732-Wilbur-Ave-Tarzana-CA-91356/19933704_zpid/
"11131 Sunshine Ter, Studio City, CA 91604",91604,SINGLE_FAMILY,FOR_SALE,House for sale,1395000.0,1115100,,7199,4,4.0,2200,,"$30,000 (Nov 1)",-30000,-1,"$30,000 (Nov 1)",PRICE_REDUCTION,20030373,20030373,https://www.zillow.com/homedetails/11131-Sunshine-Ter-Studio-City-CA-91604/20030373_zpid/
"24309 Burbank Blvd, Woodland Hills, CA 91367",91367,SINGLE_FAMILY,FOR_SALE,House for sale,1469000.0,1500255,,4599,4,2.0,1944,,"$30,000 (Dec 18)",-30000,-1,Open: Sun. 1-4pm,OPEN_HOUSE,19881159,19881159,https://www.zillow.com/homedetails/24309-Burbank-Blvd-Woodland-Hills-CA-91367/19881159_zpid/
"20426 W Paseo Altisse, Porter Ranch, CA 91326",91326,TOWNHOUSE,FOR_SALE,Townhouse for sale,715000.0,729400,,,2,3.0,1320,,"$15,000 (Dec 3)",-15000,-1,"$15,000 (Dec 3)",PRICE_REDUCTION,2067473984,2067473984,https://www.zillow.com/homedetails/20426-W-Paseo-Altisse-Porter-Ranch-CA-91326/2067473984_zpid/
"5258 Hermitage Ave #3, Valley Village, CA 91607",91607,TOWNHOUSE,FOR_SALE,New construction,1149000.0,1151745,,3994,3,3.0,1676,,,,-1,69 days on Zillow,DAYS_ON,2067851431,2067851431,https://www.zillow.com/homedetails/5258-Hermitage-Ave-3-Valley-Village-CA-91607/2067851431_zpid/
"16447 Chatsworth St, Granada Hills, CA 91344",91344,SINGLE_FAMILY,FOR_SALE,House for sale,849000.0,903500,,3200,4,2.0,1334,,,,-1,69 days on Zillow,DAYS_ON,20146667,20146667,https://www.zillow.com/homedetails/16447-Chatsworth-St-Granada-Hills-CA-91344/20146667_zpid/
"11855 Laurelwood Dr APT 3, Studio City, CA 91604",91604,TOWNHOUSE,FOR_SALE,Townhouse for sale,1250000.0,1171700,,7495,3,3.0,2200,,,,-1,70 days on Zillow,DAYS_ON,82868427,82868427,https://www.zillow.com/homedetails/11855-Laurelwood-Dr-APT-3-Studio-City-CA-91604/82868427_zpid/
"5415 West Blvd, Los Angeles, CA 90043",90043,SINGLE_FAMILY,FOR_SALE,House for sale,1794000.0,1794016,,7799,5,4.0,3196,,"$100,995 (Dec 9)",-100995,-1,Open: Sun. 1-4pm,OPEN_HOUSE,20564696,20564696,https://www.zillow.com/homedetails/5415-West-Blvd-Los-Angeles-CA-90043/20564696_zpid/
"13260 Magnolia Blvd, Sherman Oaks, CA 91423",91423,SINGLE_FAMILY,FOR_SALE,House for sale,1999000.0,2025742,,15778,4,5.0,4218,,"$150,000 (Dec 7)",-150000,-1,"$150,000 (Dec 7)",PRICE_REDUCTION,20021215,20021215,https://www.zillow.com/homedetails/13260-Magnolia-Blvd-Sherman-Oaks-CA-91423/20021215_zpid/
"10056 Burnet Ave, Mission Hills, CA 91345",91345,SINGLE_FAMILY,FOR_SALE,House for sale,799000.0,761800,,2999,4,2.0,1254,,"$50,000 (Nov 6)",-50000,-1,"$50,000 (Nov 6)",PRICE_REDUCTION,20138283,20138283,https://www.zillow.com/homedetails/10056-Burnet-Ave-Mission-Hills-CA-91345/20138283_zpid/
"4627 5th Ave, Los Angeles, CA 90043",90043,SINGLE_FAMILY,FOR_SALE,House for sale,1249900.0,1265700,,3296,5,3.0,2280,,,49900,-1,71 days on Zillow,DAYS_ON,20568542,20568542,https://www.zillow.com/homedetails/4627-5th-Ave-Los-Angeles-CA-90043/20568542_zpid/
"7243 Willis Ave, Van Nuys, CA 91405",91405,SINGLE_FAMILY,FOR_SALE,House for sale,899000.0,900153,,2749,3,2.0,1200,,,,-1,3D Tour,3D_HOME,19960338,19960338,https://www.zillow.com/homedetails/7243-Willis-Ave-Van-Nuys-CA-91405/19960338_zpid/
"6233 Carpenter Ave, North Hollywood, CA 91606",91606,SINGLE_FAMILY,FOR_SALE,House for sale,1495000.0,1505628,,7500,3,4.0,2889,,,,-1,3D Tour,3D_HOME,20010064,20010064,https://www.zillow.com/homedetails/6233-Carpenter-Ave-North-Hollywood-CA-91606/20010064_zpid/
"1835 Bardale Ave, San Pedro, CA 90731",90731,SINGLE_FAMILY,FOR_SALE,House for sale,939000.0,966300,,3403,2,2.0,1430,,"$156,000 (Nov 1)",-156000,-1,"$156,000 (Nov 1)",PRICE_REDUCTION,21301153,21301153,https://www.zillow.com/homedetails/1835-Bardale-Ave-San-Pedro-CA-90731/21301153_zpid/
"1627 Veridian, San Pedro, CA 90732",90732,SINGLE_FAMILY,FOR_SALE,New construction,1469990.0,1470909,,4439,4,3.0,2986,,,,-1,72 days on Zillow,DAYS_ON,2067871287,2067871287,https://www.zillow.com/homedetails/1627-Veridian-San-Pedro-CA-90732/2067871287_zpid/
"5123 Marmion Way, Los Angeles, CA 90042",90042,SINGLE_FAMILY,FOR_SALE,House for sale,849999.0,913800,,3930,3,2.0,1120,,"$49,999 (Dec 16)",-49999,-1,"$49,999 (Dec 16)",PRICE_REDUCTION,20761792,20761792,https://www.zillow.com/homedetails/5123-Marmion-Way-Los-Angeles-CA-90042/20761792_zpid/
"2901 Waverly Dr #2, Los Angeles, CA 90039",90039,SINGLE_FAMILY,FOR_SALE,House for sale,1649000.0,1649206,,7285,4,4.0,2165,,,,-1,73 days on Zillow,DAYS_ON,2067881362,2067881362,https://www.zillow.com/homedetails/2901-Waverly-Dr-2-Los-Angeles-CA-90039/2067881362_zpid/
"713 N Orange Dr, Los Angeles, CA 90038",90038,SINGLE_FAMILY,FOR_SALE,House for sale,1869000.0,1869016,,25000,6,5.0,3931,,"$81,000 (Dec 15)",-81000,-1,"$81,000 (Dec 15)",PRICE_REDUCTION,20784289,20784289,https://www.zillow.com/homedetails/713-N-Orange-Dr-Los-Angeles-CA-90038/20784289_zpid/
"9960 Casaba Ave, Chatsworth, CA 91311",91311,SINGLE_FAMILY,FOR_SALE,House for sale,800000.0,830833,,3399,3,2.0,1303,,,,-1,3D Tour,3D_HOME,20170183,20170183,https://www.zillow.com/homedetails/9960-Casaba-Ave-Chatsworth-CA-91311/20170183_zpid/
"8703 Cranford Ave, Sun Valley, CA 91352",91352,SINGLE_FAMILY,FOR_SALE,House for sale,699900.0,719100,,3234,3,2.0,1630,,,,-1,73 days on Zillow,DAYS_ON,20122840,20122840,https://www.zillow.com/homedetails/8703-Cranford-Ave-Sun-Valley-CA-91352/20122840_zpid/
"844 W 56th St, Los Angeles, CA 90037",90037,SINGLE_FAMILY,FOR_SALE,House for sale,695000.0,705600,,3399,6,3.0,1928,,,,-1,73 days on Zillow,DAYS_ON,20560723,20560723,https://www.zillow.com/homedetails/844-W-56th-St-Los-Angeles-CA-90037/20560723_zpid/
"726 Lorraine Blvd, Los Angeles, CA 90005",90005,SINGLE_FAMILY,FOR_SALE,House for sale,1829000.0,1900725,,5645,4,3.0,2660,,"$46,000 (Nov 29)",-46000,-1,"$46,000 (Nov 29)",PRICE_REDUCTION,20611520,20611520,https://www.zillow.com/homedetails/726-Lorraine-Blvd-Los-Angeles-CA-90005/20611520_zpid/
"21314 Golondrina St, Woodland Hills, CA 91364",91364,SINGLE_FAMILY,FOR_SALE,House for sale,1224999.0,1250900,,7250,4,3.0,2200,,,,-1,74 days on Zillow,DAYS_ON,19945249,19945249,https://www.zillow.com/homedetails/21314-Golondrina-St-Woodland-Hills-CA-91364/19945249_zpid/
"1245 1/2 N Gower St, Los Angeles, CA 90038",90038,TOWNHOUSE,FOR_SALE,Townhouse for sale,1150000.0,1150053,,5070,3,4.0,1724,,,,-1,74 days on Zillow,DAYS_ON,2067911479,2067911479,https://www.zillow.com/homedetails/1245-1-2-N-Gower-St-Los-Angeles-CA-90038/2067911479_zpid/
"1203 W Dolores St, Wilmington, CA 90744",90744,SINGLE_FAMILY,FOR_SALE,House for sale,800000.0,815101,,4086,5,2.0,2288,,,,-1,75 days on Zillow,DAYS_ON,21293243,21293243,https://www.zillow.com/homedetails/1203-W-Dolores-St-Wilmington-CA-90744/21293243_zpid/
"8421 Raymond Ave, Los Angeles, CA 90044",90044,SINGLE_FAMILY,FOR_SALE,House for sale,699000.0,711999,,2949,3,2.0,1144,,"$16,000 (Dec 1)",-16000,-1,"$16,000 (Dec 1)",PRICE_REDUCTION,20947105,20947105,https://www.zillow.com/homedetails/8421-Raymond-Ave-Los-Angeles-CA-90044/20947105_zpid/
"9540 Wheatland Ave, Sunland, CA 91040",91040,SINGLE_FAMILY,FOR_SALE,House for sale,925000.0,947400,,4041,3,2.0,1907,,,,-1,75 days on Zillow,DAYS_ON,20089528,20089528,https://www.zillow.com/homedetails/9540-Wheatland-Ave-Sunland-CA-91040/20089528_zpid/
"705 E 79th St, Los Angeles, CA 90001",90001,SINGLE_FAMILY,FOR_SALE,House for sale,625000.0,640000,,2995,3,2.0,1329,,,1,-1,75 days on Zillow,DAYS_ON,20941500,20941500,https://www.zillow.com/homedetails/705-E-79th-St-Los-Angeles-CA-90001/20941500_zpid/
"8200 Sepulveda Blvd, Panorama City, CA 91402",91402,SINGLE_FAMILY,FOR_SALE,House for sale,1129000.0,738100,,3736,2,2.0,1667,,,,-1,75 days on Zillow,DAYS_ON,20136023,20136023,https://www.zillow.com/homedetails/8200-Sepulveda-Blvd-Panorama-City-CA-91402/20136023_zpid/
